I_magnitude,period_days,I_band_amplitude,V_minus_I_color,star_type
17.956,2.546283,0.153,0.010000000000001563,Eclipsing Binary
18.97,1.951755,0.577,0.10900000000000176,Eclipsing Binary
18.521,2.185167,0.435,0.15499999999999758,Eclipsing Binary
17.605,0.7946,0.383,0.0019999999999988916,Eclipsing Binary
17.296,87.019676,0.095,1.100999999999999,Eclipsing Binary
17.263,9.564447,0.065,-0.03400000000000247,Eclipsing Binary
16.246,2.23005,0.148,-0.06400000000000006,Eclipsing Binary
18.614,0.78274,0.606,0.16199999999999903,Eclipsing Binary
19.205,2.99113,0.627,0.15000000000000213,Eclipsing Binary
19.073,7.7588,0.974,0.6219999999999999,Eclipsing Binary
17.843,251.633095,0.149,0.9669999999999987,Eclipsing Binary
19.46,3.176869,0.388,0.22299999999999898,Eclipsing Binary
19.29,5.180076,0.514,0.3829999999999991,Eclipsing Binary
17.21,10.83502,0.451,-0.07000000000000028,Eclipsing Binary
18.832,43.56451,0.46,0.15200000000000102,Eclipsing Binary
19.496,1.143884,1.221,0.18599999999999994,Eclipsing Binary
18.122,1.230766,0.548,0.14699999999999847,Eclipsing Binary
17.78,14.280856,0.259,0.006000000000000227,Eclipsing Binary
18.688,5.216994,0.229,0.24600000000000222,Eclipsing Binary
18.328,8.054042,0.345,0.012000000000000455,Eclipsing Binary
17.075,49.851213,0.297,0.7149999999999999,Eclipsing Binary
18.763,1.565364,0.309,0.18499999999999872,Eclipsing Binary
15.694,169.842866,0.072,1.4260000000000002,Eclipsing Binary
19.834,6.400705,0.591,0.45200000000000173,Eclipsing Binary
18.266,13.008442,0.415,0.12200000000000344,Eclipsing Binary
19.337,1.237668,0.612,0.6030000000000015,Eclipsing Binary
19.908,1.301522,0.537,1.448999999999998,Eclipsing Binary
16.503,1.323983,0.384,-0.15500000000000114,Eclipsing Binary
18.718,1.454346,0.392,0.120000000000001,Eclipsing Binary
19.599,3.158311,0.442,0.5360000000000014,Eclipsing Binary
19.101,4.45317,0.852,0.3309999999999995,Eclipsing Binary
17.956,2.384323,0.428,0.15700000000000003,Eclipsing Binary
18.919,1.9436,1.19,0.2049999999999983,Eclipsing Binary
17.2,1.592634,0.062,-0.006000000000000227,Eclipsing Binary
18.917,3.464274,0.396,0.17499999999999716,Eclipsing Binary
17.991,6.6789,0.37,0.09799999999999898,Eclipsing Binary
15.506,3.80414,0.051,-0.012000000000000455,Eclipsing Binary
16.779,3.15151,0.103,0.06299999999999883,Eclipsing Binary
18.696,8.137422,0.411,1.311,Eclipsing Binary
18.645,23.070771,0.198,1.3539999999999992,Eclipsing Binary
18.464,45.416899,0.184,0.12300000000000111,Eclipsing Binary
19.272,2.446197,0.29,0.3760000000000012,Eclipsing Binary
19.222,1.727688,0.359,0.24499999999999744,Eclipsing Binary
18.659,1.477972,0.261,0.045999999999999375,Eclipsing Binary
19.249,22.117378,0.505,0.14199999999999946,Eclipsing Binary
18.927,4.0773,0.418,0.13500000000000156,Eclipsing Binary
19.296,1.323413,0.478,0.33200000000000074,Eclipsing Binary
19.163,3.508986,0.43,0.16999999999999815,Eclipsing Binary
19.242,2.859139,0.422,0.15199999999999747,Eclipsing Binary
19.755,1.88996,0.583,0.4610000000000021,Eclipsing Binary
17.719,8.764364,0.362,0.046999999999997044,Eclipsing Binary
18.994,1.884934,0.282,0.17600000000000193,Eclipsing Binary
18.729,6.76478,0.48,0.1769999999999996,Eclipsing Binary
17.643,2.648299,0.075,0.05799999999999983,Eclipsing Binary
16.527,44.96881,0.34,-0.08099999999999952,Eclipsing Binary
18.421,3.369216,0.279,0.012000000000000455,Eclipsing Binary
17.205,23.296342,0.232,1.086000000000002,Eclipsing Binary
18.267,6.227021,0.144,0.1930000000000014,Eclipsing Binary
18.146,44.07122,0.254,0.6989999999999981,Eclipsing Binary
18.838,19.774343,0.364,0.10999999999999943,Eclipsing Binary
18.085,28.44454,0.201,0.028999999999999915,Eclipsing Binary
18.654,3.12298,0.254,0.007999999999999119,Eclipsing Binary
17.234,23.525507,0.067,-0.13100000000000023,Eclipsing Binary
19.449,2.372638,0.507,0.4159999999999968,Eclipsing Binary
18.554,38.973588,0.18,0.8660000000000032,Eclipsing Binary
19.528,1.28218,0.636,0.6030000000000015,Eclipsing Binary
19.619,5.73905,0.969,0.3719999999999999,Eclipsing Binary
16.804,3.51669,0.067,0.8910000000000018,Eclipsing Binary
18.043,1.578846,0.137,0.9439999999999991,Eclipsing Binary
19.602,1.323233,0.809,0.5919999999999987,Eclipsing Binary
18.791,3.652103,0.612,0.1789999999999985,Eclipsing Binary
17.925,297.55859,0.333,1.070999999999998,Eclipsing Binary
16.966,23.587104,0.314,0.9549999999999983,Eclipsing Binary
16.818,30.38295,0.296,1.2149999999999999,Eclipsing Binary
19.352,6.043618,0.406,0.19699999999999918,Eclipsing Binary
14.595,1.762598,0.032,-0.17600000000000016,Eclipsing Binary
15.179,390.967149,0.04,1.5589999999999993,Eclipsing Binary
19.184,27.505798,0.466,0.8269999999999982,Eclipsing Binary
19.46,0.885617,0.726,0.11700000000000088,Eclipsing Binary
19.317,2.616735,0.426,0.8440000000000012,Eclipsing Binary
18.464,5.54189,0.314,0.620000000000001,Eclipsing Binary
16.494,4.679035,0.071,-0.047999999999998266,Eclipsing Binary
13.941,2.875463,0.076,0.1639999999999997,Eclipsing Binary
19.334,1.710738,0.546,0.20200000000000173,Eclipsing Binary
19.209,32.663296,0.377,0.9649999999999999,Eclipsing Binary
19.306,3.044063,0.363,0.16300000000000026,Eclipsing Binary
16.557,0.942789,0.128,-0.09399999999999764,Eclipsing Binary
17.332,24.98199,0.146,0.012999999999998124,Eclipsing Binary
18.443,3.88362,0.43,0.21099999999999852,Eclipsing Binary
17.863,2.634832,0.411,-0.015999999999998238,Eclipsing Binary
17.624,0.570532,0.595,-0.07099999999999795,Eclipsing Binary
16.391,79.462137,0.317,1.3110000000000035,Eclipsing Binary
17.678,7.114975,0.105,0.10699999999999932,Eclipsing Binary
17.506,4.40804,0.337,-0.07499999999999929,Eclipsing Binary
19.527,6.530729,0.431,0.9800000000000004,Eclipsing Binary
18.507,5.897466,0.63,0.21899999999999764,Eclipsing Binary
17.01,1.79199,0.689,-0.15600000000000236,Eclipsing Binary
18.935,1.677277,0.212,0.1390000000000029,Eclipsing Binary
19.092,13.0443,0.27,0.005000000000002558,Eclipsing Binary
19.607,3.405126,1.003,0.31400000000000006,Eclipsing Binary
16.733,9.08252,0.061,-0.015000000000000568,Eclipsing Binary
16.211,3.02324,0.228,-0.015999999999998238,Eclipsing Binary
19.187,9.47744,0.664,0.6449999999999996,Eclipsing Binary
18.654,1.06664,0.237,0.3099999999999987,Eclipsing Binary
18.77,6.369019,0.582,0.8880000000000017,Eclipsing Binary
19.083,9.381331,0.479,1.2570000000000014,Eclipsing Binary
19.999,3.965106,0.592,0.24900000000000233,Eclipsing Binary
18.366,1.194018,0.604,0.08099999999999952,Eclipsing Binary
18.798,1.53105,0.551,0.1460000000000008,Eclipsing Binary
15.187,1.213346,0.219,-0.06199999999999939,Eclipsing Binary
17.687,3.56852,0.258,0.06700000000000017,Eclipsing Binary
17.779,38.05363,0.703,0.6179999999999986,Eclipsing Binary
18.52,4.128224,0.331,-0.0519999999999996,Eclipsing Binary
18.599,4.8631,0.244,-0.04200000000000159,Eclipsing Binary
17.596,2.686463,0.132,-0.018000000000000682,Eclipsing Binary
17.746,57.62487,0.151,-0.05699999999999861,Eclipsing Binary
17.256,8.49,0.105,-0.010000000000001563,Eclipsing Binary
17.485,7.46741,0.118,0.027000000000001023,Eclipsing Binary
19.107,1.872616,0.41,0.4299999999999997,Eclipsing Binary
19.812,2.11042,0.59,0.33999999999999986,Eclipsing Binary
19.44,1.465579,0.427,0.3099999999999987,Eclipsing Binary
17.981,2.804768,0.155,0.14699999999999847,Eclipsing Binary
18.816,1.646448,0.207,0.10400000000000276,Eclipsing Binary
16.195,1.36064,0.375,-0.04800000000000182,Eclipsing Binary
18.559,1.0194,0.334,0.11799999999999855,Eclipsing Binary
19.036,18.430059,0.492,0.6340000000000003,Eclipsing Binary
18.85,109.77233,0.333,0.29399999999999693,Eclipsing Binary
19.244,1.08595,0.636,0.13500000000000156,Eclipsing Binary
14.975,129.20729,0.221,0.9589999999999996,Eclipsing Binary
18.174,1.560145,0.357,0.17900000000000205,Eclipsing Binary
18.166,33.15219,0.458,0.18700000000000117,Eclipsing Binary
19.766,2.257138,0.811,0.27300000000000324,Eclipsing Binary
18.271,2.48674,0.233,0.0,Eclipsing Binary
19.04,4.576287,0.266,0.07000000000000028,Eclipsing Binary
19.799,1.644702,0.757,0.3689999999999998,Eclipsing Binary
19.233,5.388348,0.582,0.9100000000000001,Eclipsing Binary
16.76,0.701395,0.076,0.0519999999999996,Eclipsing Binary
19.46,1.608236,0.453,0.4269999999999996,Eclipsing Binary
16.221,77.167071,0.195,1.2940000000000005,Eclipsing Binary
19.082,3.521605,0.368,0.254999999999999,Eclipsing Binary
18.376,5.758327,0.332,-0.004000000000001336,Eclipsing Binary
18.929,4.15355,0.512,2.0380000000000003,Eclipsing Binary
19.677,1.135635,0.617,0.5670000000000002,Eclipsing Binary
19.631,5.275631,0.551,0.5599999999999987,Eclipsing Binary
18.42,1.709628,0.22,0.06400000000000006,Eclipsing Binary
18.937,2.13809,0.271,0.1109999999999971,Eclipsing Binary
18.341,2.128427,0.165,0.5150000000000006,Eclipsing Binary
18.792,1.671175,0.418,0.0030000000000001137,Eclipsing Binary
18.912,4.05557,0.378,0.2469999999999999,Eclipsing Binary
17.925,30.69626,0.159,0.1750000000000007,Eclipsing Binary
19.243,5.780825,0.584,0.9640000000000022,Eclipsing Binary
17.892,101.920239,0.115,1.1069999999999993,Eclipsing Binary
15.423,1.334172,0.098,-0.0779999999999994,Eclipsing Binary
19.495,2.82143,1.108,0.13700000000000045,Eclipsing Binary
18.081,42.703689,0.208,1.2089999999999996,Eclipsing Binary
14.853,16.726175,0.034,0.2789999999999999,Eclipsing Binary
17.545,13.889087,0.602,0.5649999999999977,Eclipsing Binary
19.475,2.13471,1.014,0.1509999999999998,Eclipsing Binary
18.323,4.438656,0.143,0.06500000000000128,Eclipsing Binary
19.248,3.503393,0.385,0.6539999999999999,Eclipsing Binary
19.115,11.08769,0.466,0.25500000000000256,Eclipsing Binary
19.237,2.703868,0.402,0.07900000000000063,Eclipsing Binary
17.535,2.797274,0.082,-0.04400000000000048,Eclipsing Binary
19.324,5.718634,0.403,0.7769999999999975,Eclipsing Binary
17.996,1.817376,0.201,0.15600000000000236,Eclipsing Binary
16.715,1.759803,0.188,-0.10999999999999943,Eclipsing Binary
17.723,1.83523,1.366,0.07400000000000162,Eclipsing Binary
19.565,3.12207,0.517,0.2259999999999991,Eclipsing Binary
17.732,50.2692,0.178,0.08999999999999986,Eclipsing Binary
19.947,2.277114,0.81,0.2270000000000003,Eclipsing Binary
19.19,1.76684,0.414,0.09999999999999787,Eclipsing Binary
17.487,32.023869,0.104,1.3000000000000007,Eclipsing Binary
18.705,6.264335,0.57,0.1910000000000025,Eclipsing Binary
19.672,2.840606,0.487,0.5470000000000006,Eclipsing Binary
15.237,212.867967,0.038,1.4670000000000005,Eclipsing Binary
17.861,9.10494,0.174,0.06899999999999906,Eclipsing Binary
16.078,6.44799,0.116,-0.06400000000000006,Eclipsing Binary
19.286,5.477805,0.402,0.41000000000000014,Eclipsing Binary
19.456,3.289854,0.313,0.22500000000000142,Eclipsing Binary
17.382,1.356399,0.146,0.011999999999996902,Eclipsing Binary
17.717,2.389305,0.182,-0.012999999999998124,Eclipsing Binary
17.72,1.64057,0.079,0.8670000000000009,Eclipsing Binary
18.677,2.736884,0.28,0.26099999999999923,Eclipsing Binary
19.836,0.811217,0.86,0.24900000000000233,Eclipsing Binary
19.729,1.143064,0.836,0.4170000000000016,Eclipsing Binary
18.429,3.176541,0.242,-0.038000000000000256,Eclipsing Binary
19.027,3.370987,0.377,0.5109999999999992,Eclipsing Binary
18.045,4.557569,0.512,0.16799999999999926,Eclipsing Binary
18.419,9.07762,0.245,-0.030999999999998806,Eclipsing Binary
19.383,2.254033,0.455,0.10000000000000142,Eclipsing Binary
19.259,1.4501,0.546,0.10299999999999798,Eclipsing Binary
19.071,16.924254,0.415,1.0380000000000003,Eclipsing Binary
17.469,2.87692,0.226,0.11499999999999844,Eclipsing Binary
19.118,0.81657,0.41,0.07600000000000051,Eclipsing Binary
18.494,1.328664,0.26,0.15200000000000102,Eclipsing Binary
17.571,2.09422,0.123,0.2079999999999984,Eclipsing Binary
17.702,3.21704,0.282,0.05299999999999727,Eclipsing Binary
17.311,11.680742,0.345,-0.08599999999999852,Eclipsing Binary
16.462,19.871227,0.513,-0.07399999999999807,Eclipsing Binary
17.509,2.434528,0.687,0.022999999999999687,Eclipsing Binary
19.779,2.29448,0.671,0.6980000000000004,Eclipsing Binary
18.699,33.55389,0.562,0.21199999999999974,Eclipsing Binary
19.94,4.960308,0.815,0.29499999999999815,Eclipsing Binary
15.016,1.149137,0.073,-0.1639999999999997,Eclipsing Binary
18.968,1.050837,0.82,0.13500000000000156,Eclipsing Binary
19.797,4.189226,0.791,0.41000000000000014,Eclipsing Binary
19.25,4.14762,0.52,0.1039999999999992,Eclipsing Binary
19.557,4.793528,0.557,1.1320000000000014,Eclipsing Binary
19.17,13.312542,0.319,0.7429999999999986,Eclipsing Binary
17.902,1.589769,0.2,0.10999999999999943,Eclipsing Binary
17.857,12.526241,0.321,0.02500000000000213,Eclipsing Binary
19.736,1.084456,0.839,0.2710000000000008,Eclipsing Binary
19.961,1.415061,0.792,0.4009999999999998,Eclipsing Binary
19.678,1.752199,0.749,0.7139999999999986,Eclipsing Binary
17.185,2.635339,0.067,0.10300000000000153,Eclipsing Binary
17.656,1.936421,0.121,0.10999999999999943,Eclipsing Binary
17.415,4.363182,0.217,0.0940000000000012,Eclipsing Binary
17.93,44.64932,0.379,0.708000000000002,Eclipsing Binary
18.912,6.32698,0.331,-0.015999999999998238,Eclipsing Binary
18.742,11.8338,0.258,0.11700000000000088,Eclipsing Binary
15.708,1.51933,0.099,-0.11500000000000021,Eclipsing Binary
18.361,1.62821,0.365,0.24899999999999878,Eclipsing Binary
18.757,1.679725,0.792,0.29699999999999704,Eclipsing Binary
18.027,11.97512,0.362,0.05699999999999861,Eclipsing Binary
17.916,1.673912,0.205,0.015000000000000568,Eclipsing Binary
15.967,1.23119,0.106,-0.06700000000000017,Eclipsing Binary
18.928,1.231498,0.367,0.17999999999999972,Eclipsing Binary
19.95,2.316573,1.007,0.21600000000000108,Eclipsing Binary
18.656,1.780321,0.178,0.054999999999999716,Eclipsing Binary
19.821,3.370642,0.747,0.30799999999999983,Eclipsing Binary
19.163,8.094784,0.331,0.8460000000000001,Eclipsing Binary
18.329,5.338383,0.258,0.021000000000000796,Eclipsing Binary
19.602,2.56931,0.939,0.11599999999999966,Eclipsing Binary
18.519,4.00819,0.271,-0.004999999999999005,Eclipsing Binary
18.247,2.371188,0.337,0.1739999999999995,Eclipsing Binary
19.377,0.796637,0.718,0.0920000000000023,Eclipsing Binary
19.813,10.314134,0.688,0.09600000000000009,Eclipsing Binary
18.407,18.402834,0.588,1.1340000000000003,Eclipsing Binary
16.082,1.434745,0.256,0.21699999999999875,Eclipsing Binary
18.83,2.802956,0.32,0.1280000000000001,Eclipsing Binary
16.318,12.48149,0.07,0.04499999999999815,Eclipsing Binary
18.488,2.23596,0.394,-0.0010000000000012221,Eclipsing Binary
17.823,0.898046,0.135,0.07399999999999807,Eclipsing Binary
18.751,1.489631,0.453,0.12399999999999878,Eclipsing Binary
18.189,1.511549,0.14,0.9529999999999994,Eclipsing Binary
18.898,0.898119,0.374,-0.09600000000000009,Eclipsing Binary
16.56,8.12009,0.081,-0.0799999999999983,Eclipsing Binary
19.372,1.418219,0.702,0.16600000000000037,Eclipsing Binary
16.961,4.184386,0.087,-0.06700000000000017,Eclipsing Binary
17.913,1.383434,0.298,0.13899999999999935,Eclipsing Binary
18.933,2.06461,0.311,0.05999999999999872,Eclipsing Binary
18.001,1.093573,0.504,0.17299999999999827,Eclipsing Binary
19.417,3.778145,1.056,0.2809999999999988,Eclipsing Binary
18.618,3.537937,0.176,0.43100000000000094,Eclipsing Binary
17.161,10.1874,0.365,0.6630000000000003,Eclipsing Binary
17.141,2.24124,0.497,0.014000000000002899,Eclipsing Binary
16.287,8.756282,1.544,0.26200000000000045,Eclipsing Binary
19.466,5.46737,0.35,0.021999999999998465,Eclipsing Binary
19.557,1.817235,0.556,0.29100000000000037,Eclipsing Binary
19.045,8.2296,1.029,1.1459999999999972,Eclipsing Binary
16.455,16.162193,0.193,0.0010000000000012221,Eclipsing Binary
19.711,4.366752,0.62,0.7930000000000028,Eclipsing Binary
19.013,3.012826,0.312,0.24799999999999756,Eclipsing Binary
19.484,8.083107,0.623,0.634999999999998,Eclipsing Binary
15.779,3.844232,0.031,-0.002000000000000668,Eclipsing Binary
17.675,63.800834,0.104,0.8099999999999987,Eclipsing Binary
16.994,1.44784,0.185,0.021000000000000796,Eclipsing Binary
19.44,1.762283,0.613,0.20599999999999952,Eclipsing Binary
18.715,8.483356,0.573,0.5339999999999989,Eclipsing Binary
17.409,2.50015,0.291,0.028000000000002245,Eclipsing Binary
16.002,3.605935,0.035,-0.06799999999999962,Eclipsing Binary
19.606,1.874346,0.735,0.05699999999999861,Eclipsing Binary
16.726,1.055017,0.153,0.03999999999999915,Eclipsing Binary
18.137,0.869617,0.212,0.20199999999999818,Eclipsing Binary
18.483,0.644966,0.321,0.15399999999999991,Eclipsing Binary
18.81,1.62577,0.626,0.12600000000000122,Eclipsing Binary
19.237,19.24199,0.496,0.7300000000000004,Eclipsing Binary
17.95,5.78406,0.19,0.0259999999999998,Eclipsing Binary
19.027,14.147485,0.338,0.10299999999999798,Eclipsing Binary
19.437,2.65689,1.082,0.2809999999999988,Eclipsing Binary
19.221,2.375255,0.49,0.6119999999999983,Eclipsing Binary
17.598,1.55308,0.682,0.05100000000000193,Eclipsing Binary
16.662,94.4232,0.353,0.08600000000000207,Eclipsing Binary
18.286,6.05159,0.195,0.134999999999998,Eclipsing Binary
14.239,3.494493,0.175,-0.09200000000000053,Eclipsing Binary
18.46,4.43447,0.353,-0.07000000000000028,Eclipsing Binary
19.001,1.54763,0.523,0.04899999999999949,Eclipsing Binary
18.909,3.17588,0.706,0.33699999999999974,Eclipsing Binary
19.515,0.79089,0.771,0.2270000000000003,Eclipsing Binary
19.21,14.714554,0.864,0.5329999999999977,Eclipsing Binary
18.697,1.083223,0.378,0.0730000000000004,Eclipsing Binary
17.504,6.788121,0.077,0.9480000000000004,Eclipsing Binary
19.46,4.467489,0.414,0.06199999999999761,Eclipsing Binary
15.676,1.058944,0.062,0.0389999999999997,Eclipsing Binary
19.521,11.85365,0.495,1.1179999999999986,Eclipsing Binary
19.429,3.819471,0.598,-0.11399999999999721,Eclipsing Binary
19.077,40.788383,0.439,0.3329999999999984,Eclipsing Binary
19.707,2.03785,0.938,0.19500000000000028,Eclipsing Binary
19.359,1.54804,0.439,0.16799999999999926,Eclipsing Binary
19.642,2.950928,0.539,0.4870000000000019,Eclipsing Binary
17.574,44.272136,0.16,0.8339999999999996,Eclipsing Binary
18.596,7.410428,0.185,0.15800000000000125,Eclipsing Binary
19.764,3.809158,0.625,0.5640000000000001,Eclipsing Binary
18.969,1.89964,0.248,0.09699999999999775,Eclipsing Binary
18.917,1.445227,0.249,0.16199999999999903,Eclipsing Binary
18.541,2.69306,0.197,0.1999999999999993,Eclipsing Binary
18.171,7.75041,0.181,0.15000000000000213,Eclipsing Binary
18.625,8.299569,0.381,0.9849999999999994,Eclipsing Binary
18.519,1.54545,0.225,0.15300000000000225,Eclipsing Binary
18.163,118.978374,0.134,1.123000000000001,Eclipsing Binary
13.255,10.42134,0.214,0.9259999999999984,Eclipsing Binary
18.047,2.56071,0.206,-0.006000000000000227,Eclipsing Binary
18.387,120.040367,0.142,1.3610000000000007,Eclipsing Binary
16.231,23.03758,0.062,-0.018000000000000682,Eclipsing Binary
17.63,18.14691,0.262,0.027000000000001023,Eclipsing Binary
18.252,13.944201,0.184,0.015000000000000568,Eclipsing Binary
18.273,0.706058,0.796,0.02400000000000091,Eclipsing Binary
18.231,2.188283,0.609,-0.0010000000000012221,Eclipsing Binary
18.601,0.978892,0.315,0.09600000000000009,Eclipsing Binary
19.683,0.817784,0.703,0.3019999999999996,Eclipsing Binary
15.444,28.869,0.071,-0.10600000000000165,Eclipsing Binary
19.714,3.32838,1.03,0.32700000000000173,Eclipsing Binary
18.467,2.068973,0.171,0.10700000000000287,Eclipsing Binary
18.35,28.069627,0.307,1.2439999999999998,Eclipsing Binary
17.693,6.752371,0.119,0.4989999999999988,Eclipsing Binary
18.016,1.66825,0.235,0.015000000000000568,Eclipsing Binary
17.852,2.193153,0.109,0.021999999999998465,Eclipsing Binary
19.064,2.738472,0.305,0.2469999999999999,Eclipsing Binary
16.758,40.36749,0.086,-0.09199999999999875,Eclipsing Binary
17.082,3.964023,0.233,0.11100000000000065,Eclipsing Binary
16.242,7.107934,0.057,0.14399999999999835,Eclipsing Binary
19.001,2.799104,0.261,0.2829999999999977,Eclipsing Binary
19.553,2.108379,0.519,0.5589999999999975,Eclipsing Binary
18.181,15.833904,0.242,0.16600000000000037,Eclipsing Binary
19.592,4.781564,0.51,0.5030000000000001,Eclipsing Binary
16.928,15.075898,0.156,0.3930000000000007,Eclipsing Binary
16.632,46.456803,0.332,0.6189999999999998,Eclipsing Binary
17.694,2.563354,0.119,0.6359999999999992,Eclipsing Binary
17.337,2.338217,0.283,0.3760000000000012,Eclipsing Binary
19.122,3.687618,0.273,1.1020000000000003,Eclipsing Binary
19.267,3.073311,0.375,0.25400000000000134,Eclipsing Binary
17.95,110.548967,0.215,1.0360000000000014,Eclipsing Binary
19.202,1.394667,0.616,0.35999999999999943,Eclipsing Binary
19.091,2.091537,0.979,0.16600000000000037,Eclipsing Binary
19.597,4.0449,1.058,0.2779999999999987,Eclipsing Binary
16.305,1.178253,0.117,-0.0010000000000012221,Eclipsing Binary
17.491,14.03176,0.153,-0.07399999999999807,Eclipsing Binary
19.95,3.040704,0.734,0.35300000000000153,Eclipsing Binary
17.861,28.28219,0.254,0.05000000000000071,Eclipsing Binary
19.314,4.38951,1.225,0.3019999999999996,Eclipsing Binary
18.035,0.374076,0.237,0.6449999999999996,Eclipsing Binary
18.39,3.233214,0.134,0.0329999999999977,Eclipsing Binary
19.159,1.696445,0.343,0.3410000000000011,Eclipsing Binary
17.491,10.25016,0.125,0.31200000000000117,Eclipsing Binary
17.335,2.261004,0.304,-0.03200000000000003,Eclipsing Binary
19.415,1.529404,0.538,0.14199999999999946,Eclipsing Binary
16.788,3.804357,0.086,0.0070000000000014495,Eclipsing Binary
17.225,8.473267,0.358,0.022999999999999687,Eclipsing Binary
17.06,1.978756,0.91,-0.010999999999999233,Eclipsing Binary
17.941,3.732544,0.133,0.11899999999999977,Eclipsing Binary
18.982,8.42527,0.354,0.038000000000000256,Eclipsing Binary
17.537,2.401652,0.079,-0.015999999999998238,Eclipsing Binary
19.089,1.294066,0.332,0.277000000000001,Eclipsing Binary
17.089,1.306868,0.193,0.0730000000000004,Eclipsing Binary
16.81,21.48826,0.144,0.40700000000000003,Eclipsing Binary
19.805,5.633172,0.569,0.5120000000000005,Eclipsing Binary
19.546,1.82544,0.476,0.22500000000000142,Eclipsing Binary
18.776,1.271451,0.265,0.12300000000000111,Eclipsing Binary
19.506,2.464422,1.199,-0.33000000000000185,Eclipsing Binary
18.497,4.531931,0.14,-0.03300000000000125,Eclipsing Binary
19.704,4.09896,0.494,0.5769999999999982,Eclipsing Binary
19.565,5.102392,0.449,0.8069999999999986,Eclipsing Binary
14.69,5.34497,0.173,-0.09199999999999875,Eclipsing Binary
17.577,42.956996,0.29,1.129999999999999,Eclipsing Binary
19.595,2.182971,0.659,0.44200000000000017,Eclipsing Binary
19.133,1.970154,0.492,0.370000000000001,Eclipsing Binary
15.273,6.010082,0.061,-0.2159999999999993,Eclipsing Binary
18.333,9.082891,0.398,0.05600000000000094,Eclipsing Binary
16.698,1.388377,0.406,-0.08500000000000085,Eclipsing Binary
18.106,638.618613,0.737,1.4579999999999984,Eclipsing Binary
19.601,1.758358,0.567,0.4670000000000023,Eclipsing Binary
19.39,6.794469,0.573,0.5180000000000007,Eclipsing Binary
19.364,1.541111,0.469,0.29299999999999926,Eclipsing Binary
18.418,1.161979,0.423,0.10800000000000054,Eclipsing Binary
17.697,33.008861,0.224,1.3740000000000023,Eclipsing Binary
18.905,3.74101,0.412,0.11999999999999744,Eclipsing Binary
19.825,2.806175,0.518,0.3780000000000001,Eclipsing Binary
14.752,6.748363,0.125,-0.12199999999999989,Eclipsing Binary
16.005,129.40946,0.068,1.274000000000001,Eclipsing Binary
16.72,2.0457,0.1,-0.012999999999998124,Eclipsing Binary
18.185,2.761814,0.119,0.1700000000000017,Eclipsing Binary
17.2,3.978626,0.349,0.08800000000000097,Eclipsing Binary
18.1,9.1322,0.149,-0.0660000000000025,Eclipsing Binary
19.538,2.32362,1.048,0.2339999999999982,Eclipsing Binary
19.318,2.49099,0.553,0.06599999999999895,Eclipsing Binary
16.154,30.971941,0.095,0.01600000000000179,Eclipsing Binary
14.761,10.03188,1.217,0.03900000000000148,Eclipsing Binary
17.721,16.75886,0.285,0.7319999999999993,Eclipsing Binary
17.902,1.889665,0.109,0.7799999999999976,Eclipsing Binary
17.111,1.937381,0.058,0.12300000000000111,Eclipsing Binary
14.616,1.71651,0.251,0.3670000000000009,Eclipsing Binary
17.659,0.898077,0.396,-0.06599999999999895,Eclipsing Binary
18.619,1.967982,0.285,0.10600000000000165,Eclipsing Binary
17.111,32.301597,0.171,1.1209999999999987,Eclipsing Binary
17.103,26.37171,0.187,-0.028999999999999915,Eclipsing Binary
18.222,2.423251,0.232,0.13299999999999912,Eclipsing Binary
19.524,2.04639,0.612,0.14699999999999847,Eclipsing Binary
16.177,246.04059,0.042,1.722999999999999,Eclipsing Binary
19.126,0.579252,0.378,0.26099999999999923,Eclipsing Binary
19.175,1.603157,0.317,0.21599999999999753,Eclipsing Binary
19.648,2.24168,0.814,0.08399999999999963,Eclipsing Binary
16.992,2.294956,0.071,-0.05799999999999983,Eclipsing Binary
18.312,2.904003,0.279,0.05299999999999727,Eclipsing Binary
18.61,1.232634,0.451,0.1410000000000018,Eclipsing Binary
17.238,2.018814,0.166,0.004999999999999005,Eclipsing Binary
18.864,9.733315,0.292,0.6039999999999992,Eclipsing Binary
16.998,14.626733,0.192,0.004999999999999005,Eclipsing Binary
17.3,4.523365,0.215,2.724,Eclipsing Binary
18.118,380.362,0.185,0.9510000000000005,Eclipsing Binary
18.847,1.691379,0.234,0.12099999999999866,Eclipsing Binary
18.888,3.467363,0.221,0.5609999999999999,Eclipsing Binary
19.147,6.36229,0.426,0.2690000000000019,Eclipsing Binary
18.986,11.084566,0.506,0.384999999999998,Eclipsing Binary
19.316,2.882614,0.357,0.34800000000000253,Eclipsing Binary
19.755,2.798411,0.695,0.11400000000000077,Eclipsing Binary
18.788,1.833554,0.536,0.02400000000000091,Eclipsing Binary
18.388,4.002958,0.46,0.04899999999999949,Eclipsing Binary
18.326,1.876074,0.386,0.25900000000000034,Eclipsing Binary
19.808,0.553679,0.594,0.26399999999999935,Eclipsing Binary
18.737,17.8268,0.295,0.18100000000000094,Eclipsing Binary
19.599,3.903575,0.676,0.1930000000000014,Eclipsing Binary
15.365,78.83486,0.068,-0.13100000000000023,Eclipsing Binary
19.208,9.49826,0.434,0.037000000000002586,Eclipsing Binary
17.901,1.53911,0.658,0.02499999999999858,Eclipsing Binary
18.168,67.887535,0.309,0.6329999999999991,Eclipsing Binary
